Id,SalePrice
1461,115887.867347072
1462,160586.9753160451
1463,171571.71753454267
1464,187217.63690049935
1465,193301.9037496081
1466,173472.66378073033
1467,179051.71519941243
1468,160351.5677990088
1469,206453.98927918088
1470,118633.62684263207
1471,200791.53260262182
1472,101541.82396953378
1473,88326.12977266998
1474,153237.85216125613
1475,111068.84557986469
1476,350137.03969136265
1477,245664.11333702237
1478,305354.0853772195
1479,283862.7020821477
1480,425241.02383588126
1481,292473.275007984
1482,209649.50624841254
1483,182207.29840165668
1484,164545.60714267136
1485,202995.85974947258
1486,211687.77549276978
1487,302812.97501441767
1488,255306.19256876037
1489,192194.0138858352
1490,241708.42926073726
1491,215510.0470579936
1492,95952.46323731344
1493,186016.543827703
1494,288830.0562866682
1495,285295.1732191809
1496,233928.97179427184
1497,184598.78040681733
1498,170408.07526304503
1499,172106.83835369023
1500,163566.38897107658
1501,204113.1724291786
1502,156221.62195189437
1503,265638.9390972587
1504,249864.19053429994
1505,230468.57474757824
1506,187782.47361678223
1507,250950.2138108894
1508,195695.99967933947
1509,162618.00816593145
1510,142299.54563933343
1511,150293.24366539426
1512,187438.1575552415
1513,153099.80353519984
1514,142745.31813322695
1515,211519.3277666202
1516,176961.56257856975
1517,163231.63552204624
1518,119519.93612303655
1519,227749.3528609021
1520,123415.95817628631
1521,118676.63412051939
1522,206921.31397203438
1523,97547.12919235288
1524,132931.56516769237
1525,109632.01801968913
1526,82750.69854879391
1527,91878.12489515776
1528,153690.18333984877
1529,131839.24575242482
1530,200604.8877938561
1531,129692.91583784786
1532,114464.93660640647
1533,162120.04176894412
1534,143874.99388026737
1535,158750.35520832567
1536,106022.46050797263
1537,38853.05398126604
1538,177335.87797139026
1539,223109.5365104071
1540,107318.83662298869
1541,145576.00137930806
1542,131219.41246332834
1543,192063.2100993998
1544,89797.88920996594
1545,107269.09155435418
1546,139765.4037115709
1547,147563.2481086119
1548,136157.2239581833
1549,102122.20250026532
1550,133419.47637864272
1551,127244.35886491928
1552,144014.91403469816
1553,172771.93047452613
1554,124782.68806565227
1555,157041.84932450776
1556,106095.11423251312
1557,113975.85871450417
1558,115438.39507510758
1559,77723.5448748786
1560,135889.48976799834
1561,145708.75488037628
1562,126797.20908161113
1563,118427.1622998428
1564,171778.79315746925
1565,141867.72382917465
1566,244275.42344103788
1567,84616.180162212
1568,231765.9404802533
1569,114368.21234144643
1570,146906.75684237177
1571,101470.0208079135
1572,147241.3018046897
1573,250810.67225468694
1574,123163.96868193371
1575,257151.61298841808
1576,256760.66574379255
1577,190162.28188499203
1578,145585.9908267432
1579,124354.32743238704
1580,187185.0298415341
1581,155980.60730249365
1582,132077.54815569823
1583,287763.836263838
1584,232457.31218486442
1585,158999.1589924856
1586,49396.54377727106
1587,104820.103289956
1588,152025.02917480003
1589,119692.05005596974
1590,139081.11172985216
1591,82858.4067612281
1592,138588.8824613836
1593,143931.97278049972
1594,152673.75540582486
1595,103199.9427646182
1596,223747.72133717814
1597,163682.45108896284
1598,199917.79469131387
1599,196827.42292933865
1600,186561.4734468402
1601,38412.10101251083
1602,119851.90466948994
1603,53701.40289374662
1604,263927.2715054004
1605,258500.35594532243
1606,166530.3914106302
1607,159246.82902017294
1608,233840.64960718877
1609,192975.9474150634
1610,151275.63448070665
1611,144158.67265328043
1612,179484.9687919109
1613,159708.4338082478
1614,128406.32886746933
1615,83081.60768360237
1616,61725.34053213184
1617,73735.8536996484
1618,109137.81817377289
1619,159944.6312459663
1620,157216.17598411522
1621,138221.54507222888
1622,140810.15261420142
1623,256648.70253080968
1624,223845.63093759702
1625,110707.93408036663
1626,183788.78706008208
1627,183033.1341827846
1628,280879.3775963824
1629,171228.55805053108
1630,307108.4146694193
1631,198684.63934200967
1632,224608.10339511593
1633,185393.81704587734
1634,193031.9984538505
1635,185366.16931357735
1636,157837.5405917993
1637,193912.094637456
1638,213929.5411117525
1639,184060.76615450124
1640,265226.22681088944
1641,180661.9231253086
1642,253971.37756047817
1643,230991.34290301148
1644,236657.39229013305
1645,232744.35387206788
1646,164968.0705567567
1647,165912.1366752662
1648,123538.88468908484
1649,134842.90893875773
1650,110321.92044528422
1651,113059.78104761883
1652,104408.62804427708
1653,105417.17339278746
1654,146831.88762914925
1655,140139.97393532353
1656,140592.60781845404
1657,147444.62819309812
1658,154798.8396536326
1659,114220.57993177488
1660,147928.57411868416
1661,418652.90273669607
1662,350969.8315705458
1663,376344.3072512293
1664,449002.19916605216
1665,332092.3772725818
1666,302131.4407647544
1667,349263.6057353314
1668,348768.3920684528
1669,306462.5526719376
1670,348978.63671096053
1671,254032.88517867692
1672,378269.21518767707
1673,284336.4082841837
1674,258902.1119823224
1675,200312.3876672933
1676,202102.178009285
1677,214161.1281217652
1678,418288.28339178313
1679,343662.8513153797
1680,315783.3818366142
1681,279393.5925943883
1682,293109.5175582137
1683,193691.95624486927
1684,188110.19861381
1685,192333.50154497696
1686,173652.6999615495
1687,192132.81671188946
1688,207238.2033732707
1689,211991.61740651785
1690,210723.2621946443
1691,203880.71288852196
1692,266999.82821020053
1693,186684.87195175875
1694,178496.08931476146
1695,167726.86117392604
1696,279526.39990236924
1697,166533.80671449692
1698,320091.2202326169
1699,301198.0546308856
1700,253247.47421127697
1701,272748.0908166147
1702,256637.96197817894
1703,251170.51228321227
1704,285925.73264638265
1705,259262.12424232066
1706,402476.27267419617
1707,205311.70509076887
1708,203525.561750656
1709,271142.9083236938
1710,228967.62079996592
1711,272252.57870350056
1712,244755.0404211569
1713,275068.3368283082
1714,225824.71515738778
1715,215121.05434887158
1716,193976.76771512942
1717,187450.0061374699
1718,148409.8073996195
1719,220597.71273542906
1720,248315.31017560267
1721,191057.98467889323
1722,136182.70027707645
1723,164283.23484268377
1724,215344.04887076665
1725,245847.40689225786
1726,195693.25478676648
1727,159711.39294161403
1728,207307.5008517987
1729,167125.61787925183
1730,189146.07535467565
1731,124117.48310288298
1732,128383.09014655347
1733,108343.29261482251
1734,111725.63502944261
1735,147449.09786329418
1736,101326.62006917759
1737,289911.2817557134
1738,245280.13471253333
1739,262379.8960008812
1740,202248.64371241536
1741,193589.42742796591
1742,186246.66622821218
1743,188163.03624421754
1744,325874.44460783305
1745,223206.55847693153
1746,232118.11334984854
1747,230861.45062949148
1748,240449.6119621013
1749,152974.85644482903
1750,143293.83343392482
1751,263541.35744426434
1752,105069.21598520305
1753,147190.60583365022
1754,205049.40294796566
1755,176657.99121226778
1756,125194.57098841143
1757,106217.70598959445
1758,153097.16274423397
1759,159706.85376936884
1760,172751.6336145202
1761,161697.60075689678
1762,178517.83857801545
1763,184539.37133719295
1764,106350.27414616768
1765,193781.71713274682
1766,193375.533669992
1767,235949.55896428425
1768,151229.49496388936
1769,177371.06381131604
1770,166084.30746071402
1771,103142.54764417687
1772,135204.99905301642
1773,115273.16804705339
1774,150411.8768284145
1775,135149.5111740419
1776,135770.40618125105
1777,121908.33036317409
1778,151548.54497330834
1779,129357.27487989084
1780,189600.1484848616
1781,119880.68623756978
1782,63528.346464879345
1783,144788.6220950575
1784,106799.46589277021
1785,132671.6942495663
1786,160239.85261723818
1787,193791.5423760931
1788,82633.14753375656
1789,109521.25984982855
1790,45889.39443271444
1791,212168.8602847997
1792,162805.24842423957
1793,142023.92630333838
1794,173520.71172680787
1795,136314.59982227127
1796,139247.377943162
1797,141216.0982374089
1798,105501.3919299863
1799,98278.30887339811
1800,124508.22381467174
1801,113220.00578186044
1802,147475.42220518028
1803,167041.8230473342
1804,151432.26645684277
1805,141994.36597548716
1806,150407.3643919269
1807,151419.39704678569
1808,134147.12613530888
1809,126608.01859730144
1810,152818.58673407743
1811,120775.33064539346
1812,117508.44750410563
1813,122795.49465917354
1814,94574.28217116685
1815,48996.958764167386
1816,119388.30398703553
1817,129311.78661531315
1818,183527.82081489544
1819,151571.20724881848
1820,54700.15356365184
1821,147638.5689396863
1822,165670.64182698098
1823,35626.62969698908
1824,145747.07104335655
1825,127367.65203888447
1826,99804.8023761129
1827,80248.30813538888
1828,117333.79975512507
1829,149482.36741324584
1830,160207.7998230576
1831,147713.86565494153
1832,75889.90727723588
1833,139683.94121464575
1834,133980.7650259952
1835,117465.59597474395
1836,135332.4298185706
1837,71273.86679214833
1838,113629.03730311221
1839,118824.80924200965
1840,140469.92265595682
1841,118648.98965746723
1842,88143.53752833314
1843,114080.99322251929
1844,140041.63036521687
1845,136730.0548915537
1846,152119.8495053111
1847,160229.6836100415
1848,46750.231497419765
1849,133884.9031921171
1850,111982.23298154329
1851,160441.54222367308
1852,132189.1049355294
1853,129109.75572356395
1854,188279.26853336126
1855,166647.54059259908
1856,231309.2317486523
1857,180447.3340042095
1858,168626.35396583227
1859,132047.45474499324
1860,168062.73927629343
1861,130939.008488702
1862,302118.5963672163
1863,300232.955629188
1864,300250.7719487251
1865,346707.41661140183
1866,350770.2212079561
1867,240347.79914875142
1868,299648.43189756037
1869,221079.6366823807
1870,241087.70662416075
1871,257332.8862183853
1872,189188.30239610933
1873,237253.8982121715
1874,137317.56425700104
1875,196951.13796658278
1876,192410.96692943247
1877,217101.12398884445
1878,213223.66406059358
1879,120380.58008288755
1880,131747.74399684113
1881,251708.9669835756
1882,258147.76646548626
1883,191415.71936910832
1884,215414.26161254337
1885,250848.92087501963
1886,278120.6047866894
1887,233973.3690116566
1888,277702.9511683148
1889,181800.148585469
1890,96933.91085277265
1891,130457.16186508397
1892,80977.94483981794
1893,128812.37313032057
1894,108119.48703282594
1895,126913.52569362032
1896,127532.86797582591
1897,91805.69798728952
1898,129545.73870954302
1899,163832.5524483904
1900,134459.56424367742
1901,152973.72328097152
1902,135701.52194582962
1903,200098.45711895765
1904,122405.1673736471
1905,187598.67390163953
1906,146351.65235834604
1907,222750.1112764998
1908,117326.17572606588
1909,155135.04488241393
1910,130176.19343681377
1911,199432.85282093624
1912,293303.30710081046
1913,173568.589267642
1914,54322.46514473169
1915,300485.4344023721
1916,25167.83923346718
1917,260539.20069399942
1918,143599.47017025645
1919,198231.23078989098
1920,155131.38034088328
1921,374484.49936085334
1922,337304.00632706797
1923,229854.5515943016
1924,212155.59223511978
1925,214921.3558163105
1926,376483.4440529188
1927,131972.3418379058
1928,149321.8512739553
1929,119424.46435051854
1930,128136.30379126733
1931,144341.89828869398
1932,140987.80293373764
1933,177934.83675314742
1934,168216.84419783216
1935,168741.91052378213
1936,178689.93107040517
1937,177282.84381686558
1938,180385.71989166655
1939,225969.71152532974
1940,193293.15377167368
1941,167581.25812663918
1942,191852.18695616547
1943,207564.8510076016
1944,327649.295972742
1945,358717.5915329632
1946,135680.28255922708
1947,308792.54917704
1948,165015.07974679384
1949,253388.02122270886
1950,208569.88075224648
